6226,11220-2847,Kings,Brooklyn,NY,United States,11220
90255,10301-3616,Richmond,Staten Island,NY,United States,10301
138283,11213-2060,Kings,Brooklyn,NY,United States,11213
260042,11694-1310,Queens,Rockaway Park,NY,United States,11694
243587,11545-1105,Bronx,Glen Head,NY,United States,11545
7080,11216-4710,Kings,Brooklyn,NY,United States,11216
17001,11795-1819,Suffolk,West Bay Shore,NY,United States,11795
32857,11220-5307,Kings,Brooklyn,NY,United States,11220
32268,10801-2315,Westchester,New Rochelle,NY,United States,10801
158664,11230-6342,Kings,Brooklyn,NY,United States,11230
259678,18088-9323,Lehigh,Walnutport,PA,United States,18088
91476,10301-2379,Richmond,Staten Island,NY,United States,10301
241363,11238-3633,Kings,Brooklyn,NY,United States,11238
37221,17813-9016,Snyder,Benfer,PA,United States,17813
158298,10301-4417,Richmond,Staten Island,NY,United States,10301
18344,11222-1227,Queens,Brooklyn,NY,United States,11222
141761,10307-1846,Richmond,Perth Amboy,NY,United States,10307
287401,11357-3338,Bronx,Queens,NY,United States,11357
130489,15010-1668,Beaver,Racine,PA,United States,15010
122000,11210-4431,Kings,Brooklyn,NY,United States,11210
288592,11237-5157,Kings,Brooklyn,NY,United States,11237
296636,11433-3246,Queens,Jamaica,NY,United States,11433
224460,11225-10ND,Kings,Brooklyn,NY,United States,11225
173202,10314-4532,Richmond,Staten Island,NY,United States,10314
131639,11219-10ND,Kings,Brooklyn,NY,United States,11219
218311,11214-5823,Richmond,Brooklyn,NY,United States,11214
288621,10708-5925,Bronx,Yonkers,NY,United States,10708
238858,07110-2827,Hudson,Nutley,NJ,United States,07110
244319,10469-3635,Bronx,Williamsbridge,NY,United States,10469
221581,10002-7328,Kings,Manhattan,NY,United States,10002
3542,11215-5053,Kings,Brooklyn,NY,United States,11215
125774,23308-2264,Accomack,Assawoman,VA,United States,23308
144567,10583-2125,Fairfield,Scarsdale,NY,United States,10583
125731,17872-7709,Northumberland,Dunkelbergers,PA,United States,17872
285937,07080-3142,Middlesex,South Plainfield,NJ,United States,07080
287128,10314-3597,Richmond,Staten Island,NY,United States,10314
292009,11230-6026,Kings,Brooklyn,NY,United States,11230
247736,10459-2700,Bronx,Boulevard,NY,United States,10459
245539,10451-4380,Bronx,Morrisania,NY,United States,10451
39954,11770-2001,Suffolk,Ocean Beach,NY,United States,11770
290544,11221-1288,Kings,Brooklyn,NY,United States,11221
244685,10030-2791,Bronx,New York,NY,United States,10030
118887,10570-2926,Westchester,Pleasantville,NY,United States,10570
52094,10804-4212,Westchester,Wykagyl,NY,United States,10804
123037,10803-2517,Westchester,Pelham Manor,NY,United States,10803
141150,10607-1519,Fairfield,White Plains,NY,United States,10607
143103,11769-1628,Suffolk,Oakdale,NY,United States,11769
80876,10528-2938,Westchester,Harrison,NY,United States,10528
67138,10595-1954,Westchester,Valhalla,NY,United States,10595
247224,11030-1960,Bronx,Manhasset,NY,United States,11030
290789,11212-3207,Kings,Brooklyn,NY,United States,11212
130785,11230-6721,Kings,Brooklyn,NY,United States,11230
46270,10314-7878,Richmond,Staten Island,NY,United States,10314
245906,10035-1815,Bronx,Wards Island,NY,United States,10035
248346,10030-1414,Bronx,College,NY,United States,10030
109508,11238-4706,Kings,Brooklyn,NY,United States,11238
65673,10314-5550,Richmond,Staten Island,NY,United States,10314
133159,11212-4838,Kings,Brooklyn,NY,United States,11212
128467,11236-1931,Kings,Brooklyn,NY,United States,11236
187062,10304-2521,Richmond,Staten Island,NY,United States,10304
2810,11238-5517,Kings,Brooklyn,NY,United States,11238
43953,10314-2727,Richmond,Staten Island,NY,United States,10314
133525,11231-3985,Kings,Brooklyn,NY,United States,11231
102191,11356-2495,Queens,College Point,NY,United States,11356
242612,10455-1116,Bronx,Morrisania,NY,United States,10455
2932,11210-4049,Kings,Brooklyn,NY,United States,11210
140174,10573-4908,Fairfield,Port Chester,NY,United States,10573
226657,11207-1510,Kings,Brooklyn,NY,United States,11207
122304,10805-2270,Westchester,New Rochelle,NY,United States,10805
288470,11234-5629,Kings,Brooklyn,NY,United States,11234
130977,22940-1505,Greene,Mission Home,VA,United States,22940
188159,10305-1155,Richmond,Staten Island,NY,United States,10305
171931,11205-3688,Kings,Brooklyn,NY,United States,11205
63135,06877-1018,Putnam,Danbury,CT,United States,06877
137237,10312-4543,Richmond,Staten Island,NY,United States,10312
283464,11211-2999,Queens,Brooklyn,NY,United States,11211
3860,11706-8104,Suffolk,West Bay Shore,NY,United States,11706
126240,10462-5306,Bronx,Trinity,NY,United States,10462
39539,52627-9530,Lee,Nauvoo,IA,United States,52627
126759,11207-2628,Kings,Brooklyn,NY,United States,11207
286031,11217-3396,Kings,Brooklyn,NY,United States,11217
25757,11373-2340,Queens,Elmhurst,NY,United States,11373
222631,11211-3810,Kings,Brooklyn,NY,United States,11211
273982,10308-1508,Richmond,Staten Island,NY,United States,10308
127857,11226-5887,Kings,Brooklyn,NY,United States,11226
25170,11223-3803,Richmond,Brooklyn,NY,United States,11223
126972,10708-5635,Bronx,Yonkers,NY,United States,10708
252652,07087-2118,Hudson,Summit Avenue,NJ,United States,07087
244442,10462-3715,Bronx,Morris Park,NY,United States,10462
34954,10038-4086,Kings,Manhattan,NY,United States,10038
235208,11235-3517,Kings,Brooklyn,NY,United States,11235
163185,68461-2022,Lancaster,Walton,NE,United States,68461
3372,11768-2964,Suffolk,Northport,NY,United States,11768
31607,19102-1528,Philadelphia,Philadelphia,PA,United States,19102
184973,07928-23ND,Union,Chatham,NJ,United States,07928
75341,10310-2102,Richmond,Staten Island,NY,United States,10310
288593,11207-4343,Kings,Brooklyn,NY,United States,11207
247493,10035-2945,Bronx,Wards Island,NY,United States,10035
247249,10470-1748,Bronx,Wakefield,NY,United States,10470
2641,11741-5507,Suffolk,Holbrook,NY,United States,11741
287739,11221-4894,Kings,Brooklyn,NY,United States,11221
244930,10035-4633,Bronx,Wards Island,NY,United States,10035
56715,10543-1916,Westchester,Mamaroneck,NY,United States,10543
289963,10520-2914,Westchester,Croton On Hudson,NY,United States,10520
286424,10552-1119,Westchester,Fleetwood,NY,United States,10552
40199,11790-3404,Suffolk,Stony Brook,NY,United States,11790
5813,10962-2220,Bergen,Orangeburg,NY,United States,10962
185826,10550-3795,Westchester,Mount Vernon,NY,United States,10550
52200,10580-3717,Westchester,Rye,NY,United States,10580
242223,10454-4691,Bronx,Wards Island,NY,United States,10454
288471,11207-1627,Kings,Brooklyn,NY,United States,11207
127491,11237-4743,Kings,Brooklyn,NY,United States,11237
169104,10309-2127,Richmond,Staten Island,NY,United States,10309
290045,10467-2092,Bronx,Mosholu,NY,United States,10467
286995,11357-2767,Bronx,Beechhurst,NY,United States,11357
104140,11234-1118,Kings,Brooklyn,NY,United States,11234
292213,10583-5115,Fairfield,Scarsdale Park,NY,United States,10583
124441,11216-4276,Kings,Brooklyn,NY,United States,11216
126881,11236-1439,Kings,Brooklyn,NY,United States,11236
275324,10301-3615,Richmond,Staten Island,NY,United States,10301
1591,11216-4242,Kings,Brooklyn,NY,United States,11216
187203,10314-3329,Richmond,Staten Island,NY,United States,10314
124685,11237-2227,Kings,Brooklyn,NY,United States,11237
102314,11691-2017,Queens,Wave Crest,NY,United States,11691
288215,10710-7728,Bronx,Yonkers,NY,United States,10710
234964,11237-5230,Kings,Brooklyn,NY,United States,11237
37881,10601-4420,Fairfield,White Plains,NY,United States,10601
239265,11204-1513,Kings,Brooklyn,NY,United States,11204
58057,10562-5120,Westchester,Ossining,NY,United States,10562
285787,11208-2842,Kings,Brooklyn,NY,United States,11208
41004,16226-4227,Armstrong,Ford Cliff,PA,United States,16226
272274,10309-1512,Richmond,Staten Island,NY,United States,10309
174616,11218-1259,Kings,Brooklyn,NY,United States,11218
187311,52537-7153,Davis,Pulaski,IA,United States,52537
61851,10304-2422,Richmond,Staten Island,NY,United States,10304
191836,11222-3531,Queens,Brooklyn,NY,United States,11222
281338,10604-3505,Fairfield,White Plains,NY,United States,10604
186925,10032-1905,Bronx,Manhattan,NY,United States,10032
61305,28137-8797,Davidson,Pooletown,NC,United States,28137
124686,11215-6671,Kings,Brooklyn,NY,United States,11215
68535,11208-2686,Kings,Brooklyn,NY,United States,11208
33850,11364-1813,Queens,Bellrs Manor,NY,United States,11364
237070,11221-4321,Kings,Brooklyn,NY,United States,11221
159800,10306-1636,Richmond,Staten Island,NY,United States,10306
205108,11203-5749,Kings,Brooklyn,NY,United States,11203
302190,11223-5216,Richmond,Brooklyn,NY,United States,11223
194574,10473-2638,Bronx,Trinity,NY,United States,10473
241534,07660-1537,Hudson,Ridgefield Park,NJ,United States,07660
289191,10465-2704,Bronx,Trinity,NY,United States,10465
53542,10038-2701,Kings,Manhattan,NY,United States,10038
254362,11203-4401,Kings,Brooklyn,NY,United States,11203
203888,05841-8059,Orleans,Greensboro,VT,United States,05841
279386,10573-4618,Fairfield,Port Chester,NY,United States,10573
135024,06831-2754,Fairfield,Stamford,CT,United States,06831
92247,07005-9639,Morris,Montville,NJ,United States,07005
64536,10301-3537,Richmond,Staten Island,NY,United States,10301
71830,11230-5825,Kings,Brooklyn,NY,United States,11230
289680,10461-6161,Bronx,Westchester,NY,United States,10461
290900,10467-5167,Bronx,Williamsbridge,NY,United States,10467
191470,11795-1420,Suffolk,West Bay Shore,NY,United States,11795
69267,11231-4885,Kings,Brooklyn,NY,United States,11231
290167,11362-1352,Bronx,Horace Harding,NY,United States,11362
189853,10595-1019,Westchester,Thornwood,NY,United States,10595
210331,10595-1319,Westchester,East View,NY,United States,10595
192256,10801-5751,Westchester,New Rochelle,NY,United States,10801
5936,13360-1425,Hamilton,Brandreth,NY,United States,13360
283657,10516-3656,Putnam,North Highland,NY,United States,10516
64065,10532-1032,Westchester,Hawthorne,NY,United States,10532
189243,10562-2370,Westchester,Crotonville,NY,United States,10562
205501,10031-3839,Bronx,Hamilton Grange,NY,United States,10031
70000,11231-3762,Kings,Brooklyn,NY,United States,11231
212062,11237-3115,Kings,Brooklyn,NY,United States,11237
273861,10301-4474,Richmond,Staten Island,NY,United States,10301
287606,10462-3711,Bronx,Morris Park,NY,United States,10462
292608,10030-1460,Bronx,College,NY,United States,10030
25291,11213-1890,Kings,Brooklyn,NY,United States,11213
14678,11743-5755,Suffolk,Elwood,NY,United States,11743
129443,11216-4488,Kings,Brooklyn,NY,United States,11216
211330,11207-5915,Kings,Brooklyn,NY,United States,11207
185878,10309-4289,Richmond,Staten Island,NY,United States,10309
237282,11212-1005,Kings,Brooklyn,NY,United States,11212
135062,10312-6422,Richmond,Staten Island,NY,United States,10312
130786,11221-1361,Kings,Brooklyn,NY,United States,11221
263701,10022-7830,Queens,Manhattan,NY,United States,10022
287972,10460-6024,Bronx,Crotona Park,NY,United States,10460
237526,11215-5434,Kings,Brooklyn,NY,United States,11215
3617,14736-9701,Erie,Findley Lake,NY,United States,14736
239999,11210-3721,Kings,Brooklyn,NY,United States,11210
197380,10552-2341,Westchester,Fleetwood,NY,United States,10552
289081,11216-3840,Kings,Brooklyn,NY,United States,11216
133071,06870-1940,Fairfield,Old Greenwich,CT,United States,06870
184048,10312-6007,Richmond,Staten Island,NY,United States,10312
172421,11206-1707,Kings,Brooklyn,NY,United States,11206
233489,23336-2100,Virginia Beach,Wallops Island,VA,United States,23336
33146,10306-4621,Richmond,Staten Island,NY,United States,10306
84633,11249-1132,Queens,Brooklyn,NY,United States,11249
184797,11706-3498,Suffolk,North Bay Shore,NY,United States,11706
208378,10465-1908,Bronx,Pilgrim,NY,United States,10465
173548,06901-3120,Fairfield,Stamford,CT,United States,06901
209500,11218-3500,Kings,Brooklyn,NY,United States,11218
135772,11226-4080,Kings,Brooklyn,NY,United States,11226
258935,11421-2853,Queens,Woodhaven,NY,United States,11421
241219,11212-7407,Kings,Brooklyn,NY,United States,11212
87737,14569-9609,Wyoming,Varysburg,NY,United States,14569
208402,11232-4099,Kings,Brooklyn,NY,United States,11232
286694,11224-29ND,Richmond,Brooklyn,NY,United States,11224
210209,10701-1668,Bronx,Yonkers,NY,United States,10701
276693,07662-3112,Bergen,Rochelle Park,NJ,United States,07662
288704,11021-4810,Bronx,University Gardens,NY,United States,11021
186681,10002-2352,Kings,Manhattan,NY,United States,10002
250336,11229-5004,Kings,Brooklyn,NY,United States,11229
230316,18458-3724,Pike,Greeley,PA,United States,18458
172799,10605-3827,Fairfield,Gedney,NY,United States,10605
121124,68818-4121,Hamilton,Phillips,NE,United States,68818
213606,08846-2271,Somerset,Middlesex,NJ,United States,08846
34611,10305-3702,Richmond,Staten Island,NY,United States,10305
134309,11209-3004,Kings,Brooklyn,NY,United States,11209
146488,10040-3641,Bronx,West Fort Lee,NY,United States,10040
152710,10469-2716,Bronx,Hillside,NY,United States,10469
8283,12729-5110,Orange,Cuddebackvlle,NY,United States,12729
133089,11206-2303,Kings,Brooklyn,NY,United States,11206
290290,10465-1022,Bronx,Westchester,NY,United States,10465
90905,10708-4129,Westchester,Yonkers,NY,United States,10708
103804,10707-4399,Westchester,Tuckahoe,NY,United States,10707
255021,10803-2146,Westchester,Mount Vernon,NY,United States,10803
190861,11706-4146,Suffolk,Brightwaters,NY,United States,11706
7673,12944-3223,Chittenden,Clintonville,NY,United States,12944
104780,10803-2257,Westchester,Pelham Manor,NY,United States,10803
90660,10510-2110,Westchester,Briarcliff Manor,NY,United States,10510
204040,10472-5303,Bronx,Longwood,NY,United States,10472
133821,11226-4980,Kings,Brooklyn,NY,United States,11226
208158,11216-2450,Kings,Brooklyn,NY,United States,11216
271795,10301-2931,Richmond,Staten Island,NY,United States,10301
149660,10027-5467,Bronx,Morningside,NY,United States,10027
148440,10465-3708,Bronx,Whitestone,NY,United States,10465
23584,11216-5360,Kings,Brooklyn,NY,United States,11216
17282,11385-4443,Kings,Queens,NY,United States,11385
205230,11237-2955,Kings,Brooklyn,NY,United States,11237
208036,11221-4699,Kings,Brooklyn,NY,United States,11221
82856,11743-3022,Suffolk,Beech Croft,NY,United States,11743
249482,11216-1751,Kings,Brooklyn,NY,United States,11216
271796,10302-2003,Richmond,Staten Island,NY,United States,10302
205718,11213-2616,Kings,Brooklyn,NY,United States,11213
281994,11366-1052,Queens,Pomonok,NY,United States,11366
152711,10467-5963,Bronx,Williamsbridge,NY,United States,10467
249604,11249-7872,Kings,Brooklyn,NY,United States,11249
195985,10607-1818,Fairfield,Elmsford,NY,United States,10607
234387,11237-6381,Kings,Brooklyn,NY,United States,11237
254289,10538-1738,Westchester,Larchmont,NY,United States,10538
73050,11212-3608,Kings,Brooklyn,NY,United States,11212
276028,16229-1706,Armstrong,Cadogan,PA,United States,16229
37303,11954-9671,Suffolk,Montauk,NY,United States,11954
237302,11208-3968,Kings,Brooklyn,NY,United States,11208
129950,06880-5217,Fairfield,Westport,CT,United States,06880
5947,10314-1672,Richmond,Staten Island,NY,United States,10314
130937,11222-2772,Queens,Brooklyn,NY,United States,11222
84998,10579-3113,Putnam,Putnam Valley,NY,United States,10579
92003,11024-1804,Bronx,Kenilworth,NY,United States,11024
228365,06855-1917,Fairfield,Norwalk,CT,United States,06855
209135,11215-5440,Kings,Brooklyn,NY,United States,11215
134919,11233-4494,Kings,Brooklyn,NY,United States,11233
24821,11434-4843,Queens,Rochdale,NY,United States,11434
258800,11230-6720,Kings,Brooklyn,NY,United States,11230
56759,11730-2622,Suffolk,East Islip,NY,United States,11730
205475,11238-2671,Kings,Brooklyn,NY,United States,11238
271591,11214-2911,Richmond,Brooklyn,NY,United States,11214
94321,10472-5236,Bronx,Trinity,NY,United States,10472
25830,07410-5531,Bergen,Rochelle Park,NJ,United States,07410
150637,10474-6428,Bronx,Boulevard,NY,United States,10474
91270,10014-2369,Kings,Manhattan,NY,United States,10014
178471,11238-4808,Kings,Brooklyn,NY,United States,11238
160769,06880-6242,Fairfield,Westport,CT,United States,06880
81094,12590-1103,Putnam,Marlboro,NY,United States,12590
160524,23149-3091,Gloucester,Saluda,VA,United States,23149
303676,07008-2239,Richmond,Carteret,NJ,United States,07008
3385,10312-6247,Richmond,Staten Island,NY,United States,10312
76439,11212-4129,Kings,Brooklyn,NY,United States,11212
146489,10703-3003,Bronx,Yonkers,NY,United States,10703
153077,10461-3537,Bronx,Pilgrim,NY,United States,10461
130206,11790-3410,Suffolk,Stony Brook,NY,United States,11790
74853,11212-5600,Kings,Brooklyn,NY,United States,11212
152833,10550-2457,Bronx,Mount Vernon,NY,United States,10550
106611,10553-1486,Westchester,Mount Vernon,NY,United States,10553
12746,10550-3493,Westchester,Mount Vernon,NY,United States,10550
19982,10591-6108,Westchester,East Irvington,NY,United States,10591
86950,11950-5103,Suffolk,Old Mastic,NY,United States,11950
81339,11788-3726,Suffolk,Edgewood,NY,United States,11788
12868,10583-6530,Westchester,Scarsdale Park,NY,United States,10583
106366,10583-7646,Westchester,New Rochelle,NY,United States,10583
179157,10465-2070,Bronx,Pilgrim,NY,United States,10465
77781,11237-5189,Kings,Brooklyn,NY,United States,11237
212185,11216-3162,Kings,Brooklyn,NY,United States,11216
37578,10573-4646,Fairfield,Port Chester,NY,United States,10573
4996,10453-3106,Bronx,University Heights,NY,United States,10453
148685,10461-6115,Bronx,Pilgrim,NY,United States,10461
289751,11225-4127,Kings,Brooklyn,NY,United States,11225
76409,11201-2115,Kings,Brooklyn Heights,NY,United States,11201
208768,11220-1184,Kings,Brooklyn,NY,United States,11220
211453,11213-5507,Kings,Brooklyn,NY,United States,11213
40507,10956-2312,Rockland,Garnerville,NY,United States,10956
252410,11217-3708,Kings,Brooklyn,NY,United States,11217
42337,10601-1604,Fairfield,White Plains,NY,United States,10601
209744,11212-5752,Kings,Brooklyn,NY,United States,11212
297987,11365-3309,Queens,Utopia,NY,United States,11365
5973,10455-2251,Bronx,Morrisania,NY,United States,10455
253021,11201-6861,Kings,Brooklyn,NY,United States,11201
8771,10573-1706,Fairfield,Rye Brook,NY,United States,10573
261729,11208-1122,Kings,Brooklyn,NY,United States,11208
21811,10710-5114,Westchester,Tuckahoe,NY,United States,10710
134553,11217-1365,Kings,Brooklyn,NY,United States,11217
157229,06905-5001,Fairfield,Ridgeway,CT,United States,06905
40141,11735-1521,Suffolk,East Farmingdale,NY,United States,11735
237913,11213-1735,Kings,Brooklyn,NY,United States,11213
159347,K2S 1B3,,Manion Corners,Ontario,Canada,K2S 1
101445,10301-4043,Richmond,Staten Island,NY,United States,10301
101394,11222-4801,Queens,Brooklyn,NY,United States,11222
97245,10307-1936,Richmond,Perth Amboy,NY,United States,10307
90661,11050-2060,Bronx,Harbor Acres,NY,United States,11050
125558,70130-2305,Jefferson,New Orleans,LA,United States,70130
104375,11236-2513,Kings,Brooklyn,NY,United States,11236
78636,11210-4418,Kings,Brooklyn,NY,United States,11210
24090,11105-3147,Queens,Long Island,NY,United States,11105
256605,11219-4007,Kings,Brooklyn,NY,United States,11219
243376,10968-1079,Bergen,Piermont,NY,United States,10968
105595,11219-3644,Kings,Brooklyn,NY,United States,11219
299723,11235-4753,Richmond,Brooklyn,NY,United States,11235
93590,10459-5299,Bronx,Boulevard,NY,United States,10459
247248,07666-2713,Bergen,Teaneck,NJ,United States,07666
6705,10030-2447,Bronx,College,NY,United States,10030
11663,10002-3820,Kings,Manhattan,NY,United States,10002
187003,11208-3630,Kings,Brooklyn,NY,United States,11208
249107,15956-3604,Cambria,Sidman,PA,United States,15956
235461,10603-3914,Fairfield,White Plains,NY,United States,10603
115153,68307-8234,Cass,Avoca,NE,United States,68307
11907,07090-3035,Union,Westfield,NJ,United States,07090
102177,10308-2207,Richmond,Staten Island,NY,United States,10308
73268,11217-2213,Kings,Brooklyn,NY,United States,11217
7194,10461-6135,Bronx,Pilgrim,NY,United States,10461
1581,10467-1588,Bronx,Mosholu,NY,United States,10467
101517,10530-2904,Fairfield,Scarsdale,NY,United States,10530
77416,11232-2102,Kings,Brooklyn,NY,United States,11232
1459,10460-1761,Bronx,West Farms,NY,United States,10460
7744,10549-4714,Westchester,Bedford Corners,NY,United States,10549
113187,10514-2739,Westchester,Chappaqua,NY,United States,10514
7745,10543-3705,Westchester,Mamaroneck,NY,United States,10543
248393,11729-1816,Suffolk,Deer Park,NY,United States,11729
98831,11772-3429,Suffolk,Patchogue,NY,United States,11772
112456,10543-1101,Westchester,Mamaroneck,NY,United States,10543
13966,10552-3055,Westchester,Fleetwood,NY,United States,10552
100399,10459-2204,Bronx,Boulevard,NY,United States,10459
80466,11221-1497,Kings,Brooklyn,NY,United States,11221
107059,11237-2693,Kings,Brooklyn,NY,United States,11237
51392,10996-1705,Putnam,Garrison,NY,United States,10996
163984,10460-5448,Bronx,Crotona Park,NY,United States,10460
972,10460-5803,Bronx,Longwood,NY,United States,10460
289019,11221-4333,Kings,Brooklyn,NY,United States,11221
216816,10014-3696,Kings,Prince,NY,United States,10014
206451,11205-4017,Kings,Brooklyn,NY,United States,11205
104497,11209-2670,Kings,Brooklyn,NY,United States,11209
248378,12955-2320,Clinton,Merrill,NY,United States,12955
185661,11215-3125,Kings,Brooklyn,NY,United States,11215
52124,11725-4438,Suffolk,Commack,NY,United States,11725
207305,11231-4626,Kings,Brooklyn,NY,United States,11231
296401,11377-6543,Queens,Astoria,NY,United States,11377
164106,10466-1244,Bronx,Wakefield,NY,United States,10466
186149,11249-6038,Kings,Brooklyn,NY,United States,11249
241316,12498-1098,Greene,Woodstock,NY,United States,12498
257215,11236-5109,Kings,Brooklyn,NY,United States,11236
10794,10805-1103,Westchester,New Rochelle,NY,United States,10805
77294,11204-1799,Kings,Brooklyn,NY,United States,11204
250928,61738-1344,Woodford,Panola,IL,United States,61738
163190,11542-1235,Fairfield,Lattingtown,NY,United States,11542
257406,11212-4904,Kings,Brooklyn,NY,United States,11212
97059,P0H 1S0,,Port Loring,Ontario,Canada,P0H 1
180438,10308-3373,Richmond,Staten Island,NY,United States,10308
256796,11222-4520,Queens,Brooklyn,NY,United States,11222
117877,11743-5320,Suffolk,South Huntington,NY,United States,11743
249408,10467-5404,Bronx,Mosholu,NY,United States,10467
41033,A0K 4M0,,River of Ponds,Newfoundland and Labrador,Canada,A0K 4
107547,11230-1108,Kings,Brooklyn,NY,United States,11230
74366,11236-4693,Kings,Brooklyn,NY,United States,11236
89264,11356-2338,Queens,College Point,NY,United States,11356
258313,11207-6410,Kings,Brooklyn,NY,United States,11207
150927,11731-2209,Suffolk,East Northport,NY,United States,11731
106694,11215-6574,Kings,Brooklyn,NY,United States,11215
262680,11223-6000,Richmond,Brooklyn,NY,United States,11223
250384,10035-4584,Bronx,Wards Island,NY,United States,10035
45056,07605-2304,Bergen,Leonia,NJ,United States,07605
167401,10703-1912,Bronx,Yonkers,NY,United States,10703
110748,10002-4246,Kings,Manhattan,NY,United States,10002
185906,11216-1880,Kings,Brooklyn,NY,United States,11216
134794,K9J 7H5,,Drummond,Ontario,Canada,K9J 7
294586,11722-4504,Suffolk,South Hauppauge,NY,United States,11722
282324,G0R 3A0,,Berthier-Sur-Mer,Quebec,Canada,G0R 3
13235,07095-1478,Richmond,Woodbridge,NJ,United States,07095
180560,10309-2410,Richmond,Staten Island,NY,United States,10309
76318,11205-1778,Kings,Brooklyn,NY,United States,11205
162155,10040-1415,Bronx,University Heights,NY,United States,10040
165327,10029-1122,Bronx,Wards Island,NY,United States,10029
170711,10580-2911,Fairfield,Rye,NY,United States,10580
75464,11233-3207,Kings,Brooklyn,NY,United States,11233
168011,10452-1840,Bronx,Stadium,NY,United States,10452
296881,10532-1272,Westchester,Hawthorne,NY,United States,10532
23926,11501-2963,Nassau,Mineola,NY,United States,11501
22828,11010-2145,Nassau,Franklin Square,NY,United States,11010
76127,10601-4517,Fairfield,White Plains,NY,United States,10601
117999,10605-2301,Fairfield,White Plains,NY,United States,10605
24780,11783-2653,Nassau,Seaford,NY,United States,11783
303280,10538-2875,Westchester,Larchmont,NY,United States,10538
100888,10452-5252,Bronx,Colonial Park,NY,United States,10452
75708,11207-3426,Kings,Brooklyn,NY,United States,11207
107670,11219-5402,Kings,Brooklyn,NY,United States,11219
243865,10573-2940,Fairfield,Rye Brook,NY,United States,10573
164107,10452-6502,Bronx,Stadium,NY,United States,10452
165449,11361-1427,Bronx,Bayside,NY,United States,11361
291826,11228-1918,Kings,Brooklyn,NY,United States,11228
212700,10604-1136,Fairfield,West Harrison,NY,United States,10604
105961,11205-29ND,Kings,Brooklyn,NY,United States,11205
106572,11204-1298,Kings,Brooklyn,NY,United States,11204
44627,10605-1467,Fairfield,White Plains,NY,United States,10605
184564,11206-5609,Kings,Brooklyn,NY,United States,11206
44504,11795-4215,Suffolk,West Islip,NY,United States,11795
106083,11234-6405,Kings,Brooklyn,NY,United States,11234
294450,11429-1123,Queens,Queens Village,NY,United States,11429
164717,10035-2101,Bronx,Wards Island,NY,United States,10035
184930,11230-6525,Kings,Brooklyn,NY,United States,11230
77224,10925-2554,Passaic,Greenwood Lake,NY,United States,10925
258923,11208-2128,Kings,Brooklyn,NY,United States,11208
293587,10804-4400,Westchester,New Rochelle,NY,United States,10804
73634,11215-7708,Kings,Brooklyn,NY,United States,11215
283055,J6S 0G5,,Bellerive,Quebec,Canada,J6S 0
48287,10920-2209,Rockland,Congers,NY,United States,10920
117626,11226-5129,Kings,Brooklyn,NY,United States,11226
125365,B0P 1H0,,Lower Blomidon,Nova Scotia,Canada,B0P 1
116235,10303-1670,Richmond,Staten Island,NY,United States,10303
107874,11229-5908,Queens,Brooklyn,NY,United States,11229
173519,11560-1024,Fairfield,Lattingtown,NY,United States,11560
250873,10704-1650,Bronx,Yonkers,NY,United States,10704
74832,E7G 4B6,,Plaster Rock,New Brunswick,Canada,E7G 4
103156,11218-5359,Kings,Brooklyn,NY,United States,11218
78148,11233-4316,Kings,Brooklyn,NY,United States,11233
223532,10029-3918,Queens,Manhattan,NY,United States,10029
221300,11231-1698,Kings,Brooklyn,NY,United States,11231
31684,10583-2104,Fairfield,Scarsdale,NY,United States,10583
112227,11208-21ND,Kings,Brooklyn,NY,United States,11208
60722,11204-5833,Richmond,Brooklyn,NY,United States,11204
251971,10459-2508,Bronx,Longwood,NY,United States,10459
85574,07605-1235,Bergen,Leonia,NJ,United States,07605
165206,10706-1528,Bronx,Hastings On Hudson,NY,United States,10706
23561,10009-2632,New York,Manhattan,NY,United States,10009
229599,11215-1004,Kings,Brooklyn,NY,United States,11215
22071,J2T 1K5,,La Providence,Quebec,Canada,J2T 1
171078,10962-2624,Bergen,Montvale,NY,United States,10962
18692,B0J 2R0,,Sober Island,Nova Scotia,Canada,B0J 2
301084,07088-1416,Union,Vauxhall,NJ,United States,07088
116845,10303-2900,Richmond,Staten Island,NY,United States,10303
75771,11203-3019,Kings,Brooklyn,NY,United States,11203
287746,10035-4373,Bronx,Wards Island,NY,United States,10035
287502,10461-5634,Bronx,Westchester,NY,United States,10461
259601,12768-6013,Sullivan,Neversink,NY,United States,12768
79247,11212-4170,Kings,Brooklyn,NY,United States,11212
286282,10469-6406,Bronx,Baychester,NY,United States,10469
27343,11598-2625,Nassau,Woodsburgh,NY,United States,11598
25391,11577-1430,Nassau,Roslyn Heights,NY,United States,11577
23927,11554-4737,Nassau,Uniondale,NY,United States,11554
169004,10956-2816,Rockland,Bardonia,NY,United States,10956
240840,10605-4012,Fairfield,Gedney,NY,United States,10605
30189,11580-3330,Nassau,North Valley Stream,NY,United States,11580
26854,11570-4402,Nassau,Rockville Centre,NY,United States,11570
147646,11357-1934,Bronx,Beechhurst,NY,United States,11357
75649,11208-2103,Kings,Brooklyn,NY,United States,11208
111983,11221-1652,Kings,Brooklyn,NY,United States,11221
149951,11720-2814,Suffolk,South Setauket,NY,United States,11720
288112,10461-5046,Bronx,Westchester,NY,United States,10461
287868,10701-7080,Bronx,Yonkers,NY,United States,10701
288044,11219-5298,Kings,Brooklyn,NY,United States,11219
