LocationId,LocationZip,LocationState,LocationCity,CountryId
4899,V8Y 1L1,British_Columbia,Cliffside,3
4900,V0,British_Columbia,Sooke,3
4901,V7L 4J4,British_Columbia,N._Vancouver,3
4902,V7L 4J4,British_Columbia,N._Vancouver,3
4903,V7L 4J4,British_Columbia,Vancouver,3
4904,V2W 1W2,British_Columbia,Haney,3
4905,V6B 3P7,British_Columbia,Port_Hammond,3
4906,V7L 4J4,British_Columbia,Vancouver,3
4907,V8Y 1L1,British_Columbia,Cliffside,3
4908,V2W 1W2,British_Columbia,Haney,3
4909,V8Z 4N5,British_Columbia,Shawnee,3
4910,V7L 4J4,British_Columbia,Vancouver,3
4911,V8P,British_Columbia,Oak_Bay,3
4912,V2W 1W2,British_Columbia,Haney,3
4913,V8V,British_Columbia,Victoria,3
4914,V2L3W8,British_Columbia,Newton,3
4915,V8Z 4N5,British_Columbia,Shawnee,3
4916,V7L 4J4,British_Columbia,Vancouver,3
4917,V7L 4J4,British_Columbia,N._Vancouver,3
4918,V8X,British_Columbia,Royal_Oak,3
4919,V7L 4J4,British_Columbia,N._Vancouver,3
4920,V3L 1H4,British_Columbia,Westminster,3
4921,V8Y 1L1,British_Columbia,Cliffside,3
4922,V7L 4J4,British_Columbia,N._Vancouver,3
4923,V8P,British_Columbia,Oak_Bay,3
4924,V3A 4R2,British_Columbia,Langley,3
4925,V2L3W8,British_Columbia,Newton,3
4926,V8P,British_Columbia,Oak_Bay,3
4927,V3J 6Z3,British_Columbia,Burnaby,3
4928,V8P,British_Columbia,Oak_Bay,3
4929,V6B 3P7,British_Columbia,Port_Hammond,3
4930,V6B 3P7,British_Columbia,Port_Hammond,3
4931,V0,British_Columbia,Sooke,3
4932,V2M1S6,British_Columbia,Newton,3
4933,V0,British_Columbia,Sooke,3
4934,V6B 3P7,British_Columbia,Port_Hammond,3
4935,V3L 1H4,British_Columbia,Westminster,3
4936,V2M1S6,British_Columbia,Newton,3
4937,V2W 1W2,British_Columbia,Haney,3
4938,V2W 1W2,British_Columbia,Haney,3
4939,V9,British_Columbia,Langford,3
4940,V2L3W8,British_Columbia,Newton,3
4941,V8Y 1L1,British_Columbia,Cliffside,3
4942,V7L 4J4,British_Columbia,Vancouver,3
4943,V2W 1W2,British_Columbia,Haney,3
4944,V2M1S6,British_Columbia,Newton,3
4945,V0,British_Columbia,Sooke,3
4946,V3L 1E7,British_Columbia,Westminster,3
4947,V6B 3P7,British_Columbia,Port_Hammond,3
4948,V6B 3P7,British_Columbia,Port_Hammond,3
4949,V8P,British_Columbia,Oak_Bay,3
4950,V7L 4J4,British_Columbia,Vancouver,3
4951,V8P,British_Columbia,Oak_Bay,3
4952,V8Y 1L1,British_Columbia,Cliffside,3
4953,V8X,British_Columbia,Royal_Oak,3
4954,V9,British_Columbia,Metchosin,3
4955,V8Z 4N5,British_Columbia,Shawnee,3
4956,V2L3W8,British_Columbia,Newton,3
4957,T2P 2G8,Alberta,Calgary,3
4958,V8Y 1L1,British_Columbia,Cliffside,3
4959,V6B 3P7,British_Columbia,Port_Hammond,3
4960,V8Y 1L1,British_Columbia,Cliffside,3
4961,V2W 1W2,British_Columbia,Haney,3
4962,V9,British_Columbia,Langford,3
4963,V9,British_Columbia,Langford,3
4964,V7L 4J4,British_Columbia,N._Vancouver,3
4965,V9,British_Columbia,Langford,3
4966,V6B 3P7,British_Columbia,Port_Hammond,3
4967,V8Y 1L1,British_Columbia,Cliffside,3
4968,V3L 1H4,British_Columbia,Westminster,3
4969,V8Y 1L1,British_Columbia,Cliffside,3
4970,V7L 4J4,British_Columbia,Vancouver,3
4971,V7L 4J4,British_Columbia,N._Vancouver,3
4972,V7L 4J4,British_Columbia,Vancouver,3
4973,V3L 1H4,British_Columbia,Westminster,3
4974,V9,British_Columbia,Langford,3
4975,V8Z 4N5,British_Columbia,Shawnee,3
4976,V8Z 4N5,British_Columbia,Shawnee,3
4977,V8Y 1L1,British_Columbia,Cliffside,3
4978,V6B 3P7,British_Columbia,Port_Hammond,3
4979,V8X,British_Columbia,Royal_Oak,3
4980,V3L 1E7,British_Columbia,Westminster,3
4981,V8Y 1L1,British_Columbia,Cliffside,3
4982,V9,British_Columbia,Metchosin,3
4983,V9B 2C3,British_Columbia,Shawnee,3
4984,V9,British_Columbia,Langford,3
4985,V3A 4R2,British_Columbia,Langley,3
4986,V3L 1H4,British_Columbia,Westminster,3
4987,V9,British_Columbia,Metchosin,3
4988,V8V,British_Columbia,Victoria,3
4989,V3A 4R2,British_Columbia,Langley,3
4990,V3L 1H4,British_Columbia,Westminster,3
4991,V9,British_Columbia,Metchosin,3
4992,V8P,British_Columbia,Oak_Bay,3
4993,V7L 4J4,British_Columbia,Vancouver,3
4994,V3A 4R2,British_Columbia,Langley,3
4995,V9,British_Columbia,Metchosin,3
4996,V8P,British_Columbia,Oak_Bay,3
4997,V9,British_Columbia,Langford,3
4998,V8Y 1L1,British_Columbia,Cliffside,3
4999,V8V,British_Columbia,Victoria,3
5000,V3L 1E7,British_Columbia,Westminster,3
5001,V9B 2C3,British_Columbia,Shawnee,3
5002,V8Y 1L1,British_Columbia,Cliffside,3
5003,V7L 4J4,British_Columbia,Vancouver,3
5004,V8P,British_Columbia,Oak_Bay,3
5005,V9B 5T2,British_Columbia,Shawnee,3
5006,V7L 4J4,British_Columbia,N._Vancouver,3
5007,V9B 2C3,British_Columbia,Shawnee,3
5008,V8P,British_Columbia,Oak_Bay,3
5009,V8Y 1L1,British_Columbia,Cliffside,3
5010,V8Y 1L1,British_Columbia,Cliffside,3
5011,V8V,British_Columbia,Victoria,3
5012,V0,British_Columbia,Sooke,3
5013,V8Y 1L1,British_Columbia,Cliffside,3
5014,V7L 4J4,British_Columbia,Vancouver,3
5015,V8Y 1L1,British_Columbia,Cliffside,3
5016,V9B 5T2,British_Columbia,Shawnee,3
5017,V3A 4R2,British_Columbia,Langley,3
5018,V6B 3P7,British_Columbia,Port_Hammond,3
5019,V6B 3P7,British_Columbia,Port_Hammond,3
5020,V7L 4J4,British_Columbia,Vancouver,3
5021,V8V,British_Columbia,Victoria,3
5022,V9,British_Columbia,Langford,3
5023,V2M1N7,British_Columbia,Newton,3
5024,V0,British_Columbia,Sooke,3
5025,V2W 1W2,British_Columbia,Haney,3
5026,V9,British_Columbia,Langford,3
5027,V7L 4J4,British_Columbia,Vancouver,3
5028,V0,British_Columbia,Sooke,3
5029,V9,British_Columbia,Metchosin,3
5030,V6B 3P7,British_Columbia,Port_Hammond,3
5031,V7L 4J4,British_Columbia,Vancouver,3
5032,V8Z 4N5,British_Columbia,Shawnee,3
5033,V8V,British_Columbia,Victoria,3
5034,V2W 1W2,British_Columbia,Haney,3
5035,V6B 3P7,British_Columbia,Port_Hammond,3
5036,V8V,British_Columbia,Victoria,3
5037,V0,British_Columbia,Sooke,3
5038,V3A 4R2,British_Columbia,Langley,3
5039,V8V,British_Columbia,Victoria,3
5040,V8P,British_Columbia,Oak_Bay,3
5041,V2L3W8,British_Columbia,Newton,3
5042,V9,British_Columbia,Langford,3
5043,V2M1P1,British_Columbia,Newton,3
5044,V8Y 1L1,British_Columbia,Cliffside,3
5045,V8V,British_Columbia,Victoria,3
5046,V8Y 1L1,British_Columbia,Cliffside,3
5047,V2M1N7,British_Columbia,Newton,3
5048,V8X,British_Columbia,Royal_Oak,3
5049,V8V,British_Columbia,Victoria,3
5050,V7L 4J4,British_Columbia,N._Vancouver,3
5051,V3J 6Z3,British_Columbia,Burnaby,3
5052,V7L 4J4,British_Columbia,Vancouver,3
5053,V0,British_Columbia,Sooke,3
5054,V8V,British_Columbia,Victoria,3
5055,V2W 1W2,British_Columbia,Haney,3
5056,V9,British_Columbia,Metchosin,3
5057,V0,British_Columbia,Sooke,3
5058,V2W 1W2,British_Columbia,Haney,3
5059,V8V,British_Columbia,Victoria,3
5060,V0,British_Columbia,Sooke,3
5061,V7L 4J4,British_Columbia,N._Vancouver,3
5062,V8X,British_Columbia,Royal_Oak,3
5063,V8Y 1L1,British_Columbia,Cliffside,3
5064,V2L3W8,British_Columbia,Newton,3
5065,V9,British_Columbia,Metchosin,3
5066,V8X,British_Columbia,Royal_Oak,3
5067,V7L 4J4,British_Columbia,Vancouver,3
5068,V2W 1W2,British_Columbia,Haney,3
5069,V8V,British_Columbia,Victoria,3
5070,V2W 1W2,British_Columbia,Haney,3
5071,V8P,British_Columbia,Oak_Bay,3
5072,V0,British_Columbia,Sooke,3
5073,V9B 2C3,British_Columbia,Shawnee,3
5074,V8P,British_Columbia,Oak_Bay,3
5075,V3J 6Z3,British_Columbia,Burnaby,3
5076,V2W 1W2,British_Columbia,Haney,3
5077,V7L 4J4,British_Columbia,N._Vancouver,3
5078,V3L 1H4,British_Columbia,Westminster,3
5079,V2W 1W2,British_Columbia,Haney,3
5080,V8V,British_Columbia,Victoria,3
5081,V9,British_Columbia,Metchosin,3
5082,V9,British_Columbia,Langford,3
5083,V8X,British_Columbia,Royal_Oak,3
5084,V0,British_Columbia,Sooke,3
5085,V7L 4J4,British_Columbia,N._Vancouver,3
5086,V9,British_Columbia,Langford,3
5087,V8P,British_Columbia,Oak_Bay,3
5088,V6B 3P7,British_Columbia,Port_Hammond,3
5089,V8X,British_Columbia,Royal_Oak,3
5090,V9,British_Columbia,Langford,3
5091,V8Z 4N5,British_Columbia,Shawnee,3
5092,V7L 4J4,British_Columbia,N._Vancouver,3
5093,V7L 4J4,British_Columbia,Vancouver,3
5094,V6B 3P7,British_Columbia,Port_Hammond,3
5095,V8Y 1L1,British_Columbia,Cliffside,3
5096,T2P 2G8,Alberta,Calgary,3
5097,V8Y 1L1,British_Columbia,Cliffside,3
5098,V9B 2C3,British_Columbia,Shawnee,3
5099,V8Y 1L1,British_Columbia,Cliffside,3
5100,V0,British_Columbia,Sooke,3
5101,V8X,British_Columbia,Royal_Oak,3
5102,V2M1N7,British_Columbia,Newton,3
5103,V8P,British_Columbia,Oak_Bay,3
5104,V8Y 1L1,British_Columbia,Cliffside,3
5105,V2M1S6,British_Columbia,Newton,3
5106,V0,British_Columbia,Sooke,3
5107,V8V,British_Columbia,Victoria,3
5108,V9,British_Columbia,Metchosin,3
5109,V8P,British_Columbia,Oak_Bay,3
5110,V8V,British_Columbia,Victoria,3
5111,V8Y 1L1,British_Columbia,Cliffside,3
5112,V3L 1H4,British_Columbia,Westminster,3
5113,V9,British_Columbia,Metchosin,3
5114,V3L 1H4,British_Columbia,Westminster,3
5115,V8Y 1L1,British_Columbia,Cliffside,3
5116,V8Y 1L1,British_Columbia,Cliffside,3
5117,V8Y 1L1,British_Columbia,Cliffside,3
5118,V3L 1E7,British_Columbia,Westminster,3
5119,V8X,British_Columbia,Royal_Oak,3
5120,V3L 1H4,British_Columbia,Westminster,3
5121,V3L 1H4,British_Columbia,Westminster,3
5122,V2W 1W2,British_Columbia,Haney,3
5123,V2W 1W2,British_Columbia,Haney,3
5124,V8X,British_Columbia,Royal_Oak,3
5125,V9,British_Columbia,Langford,3
5126,V3L 1E7,British_Columbia,Westminster,3
5127,V6B 3P7,British_Columbia,Port_Hammond,3
5128,V9,British_Columbia,Metchosin,3
5129,V7L 4J4,British_Columbia,Vancouver,3
5130,V8V,British_Columbia,Victoria,3
5131,V2W 1W2,British_Columbia,Haney,3
5132,V3L 1H4,British_Columbia,Westminster,3
5133,V2W 1W2,British_Columbia,Haney,3
5134,V9,British_Columbia,Metchosin,3
5135,V8Y 1L1,British_Columbia,Cliffside,3
5136,V7L 4J4,British_Columbia,Vancouver,3
5137,V3A 4R2,British_Columbia,Langley,3
5138,V7L 4J4,British_Columbia,Vancouver,3
5139,V7L 4J4,British_Columbia,N._Vancouver,3
5140,V8Z 4N5,British_Columbia,Shawnee,3
5141,V8V,British_Columbia,Victoria,3
5142,V3L 1H4,British_Columbia,Westminster,3
5143,V8Y 1L1,British_Columbia,Cliffside,3
5144,V3L 1H4,British_Columbia,Westminster,3
5145,V8Y 1L1,British_Columbia,Cliffside,3
5146,V2W 1W2,British_Columbia,Haney,3
5147,V8V,British_Columbia,Victoria,3
5148,V3L 1H4,British_Columbia,Westminster,3
5149,V9,British_Columbia,Langford,3
5150,V7L 4J4,British_Columbia,Vancouver,3
5151,V8X,British_Columbia,Royal_Oak,3
5152,V9,British_Columbia,Langford,3
5153,V8Z 4N5,British_Columbia,Shawnee,3
5154,V8P,British_Columbia,Oak_Bay,3
5155,V7L 4J4,British_Columbia,Vancouver,3
5156,V0,British_Columbia,Sooke,3
5157,V6B 3P7,British_Columbia,Port_Hammond,3
5158,V8Z 4N5,British_Columbia,Shawnee,3
5159,V3A 4R2,British_Columbia,Langley,3
5160,V3A 4R2,British_Columbia,Langley,3
5161,V7L 4J4,British_Columbia,N._Vancouver,3
5162,V8Y 1L1,British_Columbia,Cliffside,3
5163,91940,Essonne,Les_Ulis,6
5164,78000,Yveline,Versailles,6
5165,93400,Seine_Saint_Denis,Saint-Denis,6
5166,75019,Seine_(Paris),Paris,6
5167,75016,Seine_(Paris),Paris,6
5168,75002,Seine_(Paris),Paris,6
5169,62200,Pas_de_Calais,Boulogne-sur-Mer,6
5170,93290,Seine_Saint_Denis,Tremblay-en-France,6
5171,75007,Seine_(Paris),Paris,6
5172,93500,Seine_Saint_Denis,Pantin,6
5173,57000,Moselle,Metz,6
5174,92100,Hauts_de_Seine,Boulogne-Billancourt,6
5175,59100,Nord,Roubaix,6
5176,77680,Seine_et_Marne,Roissy_en_Brie,6
5177,91940,Essonne,Les_Ulis,6
5178,78100,Yveline,Saint_Germain_en_Laye,6
5179,41100,Loir_et_Cher,Saint_Ouen,6
5180,75008,Seine_(Paris),Paris,6
5181,75016,Seine_(Paris),Paris,6
5182,75019,Seine_(Paris),Paris,6
5183,45000,Loiret,Orleans,6
5184,17490,Charente-Maritime,Saint_Ouen,6
5185,75010,Seine_(Paris),Paris,6
5186,78100,Yveline,Saint_Germain_en_Laye,6
5187,75013,Seine_(Paris),Paris,6
5188,59170,Nord,Croix,6
5189,93500,Seine_Saint_Denis,Pantin,6
5190,59100,Nord,Roubaix,6
5191,57000,Moselle,Metz,6
5192,92310,Hauts_de_Seine,Sèvres,6
5193,77680,Seine_et_Marne,Roissy_en_Brie,6
5194,93290,Seine_Saint_Denis,Tremblay-en-France,6
5195,59491,Nord,Villeneuve-d'Ascq,6
5196,92081,Hauts_de_Seine,Paris_La_Defense,6
5197,59000,Nord,Lille,6
5198,75002,Seine_(Paris),Paris,6
5199,93290,Seine_Saint_Denis,Tremblay-en-France,6
5200,78400,Yveline,Chatou,6
5201,93700,Seine_Saint_Denis,Drancy,6
5202,92310,Hauts_de_Seine,Sèvres,6
5203,41100,Loir_et_Cher,Saint_Ouen,6
5204,93290,Seine_Saint_Denis,Tremblay-en-France,6
5205,75010,Seine_(Paris),Paris,6
5206,59140,Nord,Dunkerque,6
5207,92081,Hauts_de_Seine,Paris_La_Defense,6
5208,75013,Seine_(Paris),Paris,6
5209,75012,Seine_(Paris),Paris,6
5210,59100,Nord,Roubaix,6
5211,75013,Seine_(Paris),Paris,6
5212,92700,Hauts_de_Seine,Colombes,6
5213,93290,Seine_Saint_Denis,Tremblay-en-France,6
5214,95000,Val_d'Oise,Cergy,6
5215,45000,Loiret,Orleans,6
5216,59140,Nord,Dunkerque,6
5217,59170,Nord,Croix,6
5218,75005,Seine_(Paris),Paris,6
5219,93500,Seine_Saint_Denis,Pantin,6
5220,75003,Seine_(Paris),Paris,6
5221,93500,Seine_Saint_Denis,Pantin,6
5222,78400,Yveline,Chatou,6
5223,57000,Moselle,Metz,6
5224,93400,Seine_Saint_Denis,Saint-Denis,6
5225,93700,Seine_Saint_Denis,Drancy,6
5226,78000,Yveline,Versailles,6
5227,75009,Seine_(Paris),Paris,6
5228,45000,Loiret,Orleans,6
5229,91370,Essonne,Verrieres_Le_Buisson,6
5230,94310,Val_de_Marne,Orly,6
5231,91940,Essonne,Les_Ulis,6
5232,92310,Hauts_de_Seine,Sèvres,6
5233,78000,Yveline,Versailles,6
5234,91420,Essonne,Morangis,6
5235,75016,Seine_(Paris),Paris,6
5236,92081,Hauts_de_Seine,Paris_La_Defense,6
5237,45000,Loiret,Orleans,6
5238,75002,Seine_(Paris),Paris,6
5239,59140,Nord,Dunkerque,6
5240,59140,Nord,Dunkerque,6
5241,93290,Seine_Saint_Denis,Tremblay-en-France,6
5242,77680,Seine_et_Marne,Roissy_en_Brie,6
5243,78000,Yveline,Versailles,6
5244,78000,Yveline,Versailles,6
5245,59223,Nord,Roncq,6
5246,92081,Hauts_de_Seine,Paris_La_Defense,6
5247,78100,Yveline,Saint_Germain_en_Laye,6
5248,91940,Essonne,Les_Ulis,6
5249,93500,Seine_Saint_Denis,Pantin,6
5250,31770,Garonne_(Haute),Colomiers,6
5251,91420,Essonne,Morangis,6
5252,59140,Nord,Dunkerque,6
5253,92150,Hauts_de_Seine,Suresnes,6
5254,91940,Essonne,Les_Ulis,6
5255,59170,Nord,Croix,6
5256,75017,Seine_(Paris),Paris,6
5257,75017,Seine_(Paris),Paris,6
5258,17490,Charente-Maritime,Saint_Ouen,6
5259,93700,Seine_Saint_Denis,Drancy,6
5260,59000,Nord,Lille,6
5261,92400,Hauts_de_Seine,Courbevoie,6
5262,91940,Essonne,Les_Ulis,6
5263,31770,Garonne_(Haute),Colomiers,6
5264,93400,Seine_Saint_Denis,Saint-Denis,6
5265,95000,Val_d'Oise,Cergy,6
5266,57000,Moselle,Metz,6
5267,75007,Seine_(Paris),Paris,6
5268,75010,Seine_(Paris),Paris,6
5269,91940,Essonne,Les_Ulis,6
5270,91940,Essonne,Les_Ulis,6
5271,92150,Hauts_de_Seine,Suresnes,6
5272,59170,Nord,Croix,6
5273,75003,Seine_(Paris),Paris,6
5274,59491,Nord,Villeneuve-d'Ascq,6
5275,57000,Moselle,Metz,6
5276,78000,Yveline,Versailles,6
5277,59170,Nord,Croix,6
5278,95000,Val_d'Oise,Cergy,6
5279,75008,Seine_(Paris),Paris,6
5280,59491,Nord,Villeneuve-d'Ascq,6
5281,92700,Hauts_de_Seine,Colombes,6
5282,93400,Seine_Saint_Denis,Saint-Denis,6
5283,78400,Yveline,Chatou,6
5284,59000,Nord,Lille,6
5285,93000,Seine_Saint_Denis,Bobigny,6
5286,93700,Seine_Saint_Denis,Drancy,6
5287,75007,Seine_(Paris),Paris,6
5288,75012,Seine_(Paris),Paris,6
5289,92700,Hauts_de_Seine,Colombes,6
5290,95000,Val_d'Oise,Cergy,6
5291,75008,Seine_(Paris),Paris,6
5292,59000,Nord,Lille,6
5293,94310,Val_de_Marne,Orly,6
5294,59100,Nord,Roubaix,6
5295,31770,Garonne_(Haute),Colomiers,6
5296,78100,Yveline,Saint_Germain_en_Laye,6
5297,91940,Essonne,Les_Ulis,6
5298,75013,Seine_(Paris),Paris,6
5299,78000,Yveline,Versailles,6
5300,93700,Seine_Saint_Denis,Drancy,6
5301,77127,Seine_et_Marne,Lieusaint,6
5302,75008,Seine_(Paris),Paris,6
5303,75017,Seine_(Paris),Paris,6
5304,59100,Nord,Roubaix,6
5305,78100,Yveline,Saint_Germain_en_Laye,6
5306,93500,Seine_Saint_Denis,Pantin,6
5307,75012,Seine_(Paris),Paris,6
5308,91940,Essonne,Les_Ulis,6
5309,17490,Charente-Maritime,Saint_Ouen,6
5310,75012,Seine_(Paris),Paris,6
5311,94310,Val_de_Marne,Orly,6
5312,93700,Seine_Saint_Denis,Drancy,6
5313,75019,Seine_(Paris),Paris,6
5314,91370,Essonne,Verrieres_Le_Buisson,6
5315,91940,Essonne,Les_Ulis,6
5316,75003,Seine_(Paris),Paris,6
5317,41100,Loir_et_Cher,Saint_Ouen,6
5318,92150,Hauts_de_Seine,Suresnes,6
5319,59100,Nord,Roubaix,6
5320,92100,Hauts_de_Seine,Boulogne-Billancourt,6
5321,93000,Seine_Saint_Denis,Bobigny,6
5322,75019,Seine_(Paris),Paris,6
5323,75009,Seine_(Paris),Paris,6
5324,59100,Nord,Roubaix,6
5325,91370,Essonne,Verrieres_Le_Buisson,6
5326,93400,Seine_Saint_Denis,Saint-Denis,6
5327,78000,Yveline,Versailles,6
5328,77127,Seine_et_Marne,Lieusaint,6
5329,59491,Nord,Villeneuve-d'Ascq,6
5330,75009,Seine_(Paris),Paris,6
5331,31770,Garonne_(Haute),Colomiers,6
5332,31770,Garonne_(Haute),Colomiers,6
5333,75012,Seine_(Paris),Paris,6
5334,92310,Hauts_de_Seine,Sèvres,6
5335,93700,Seine_Saint_Denis,Drancy,6
5336,59223,Nord,Roncq,6
5337,75017,Seine_(Paris),Paris,6
5338,59100,Nord,Roubaix,6
5339,75017,Seine_(Paris),Paris,6
5340,93000,Seine_Saint_Denis,Bobigny,6
5341,59000,Nord,Lille,6
5342,92700,Hauts_de_Seine,Colombes,6
5343,78000,Yveline,Versailles,6
5344,75009,Seine_(Paris),Paris,6
5345,45000,Loiret,Orleans,6
5346,94310,Val_de_Marne,Orly,6
5347,75010,Seine_(Paris),Paris,6
5348,93400,Seine_Saint_Denis,Saint-Denis,6
5349,91940,Essonne,Les_Ulis,6
5350,59170,Nord,Croix,6
5351,57000,Moselle,Metz,6
5352,75003,Seine_(Paris),Paris,6
5353,92310,Hauts_de_Seine,Sèvres,6
5354,92150,Hauts_de_Seine,Suresnes,6
5355,45000,Loiret,Orleans,6
5356,93000,Seine_Saint_Denis,Bobigny,6
5357,45000,Loiret,Orleans,6
5358,95000,Val_d'Oise,Cergy,6
5359,92700,Hauts_de_Seine,Colombes,6
5360,93700,Seine_Saint_Denis,Drancy,6
5361,78400,Yveline,Chatou,6
5362,91420,Essonne,Morangis,6
5363,92400,Hauts_de_Seine,Courbevoie,6
5364,59491,Nord,Villeneuve-d'Ascq,6
5365,93400,Seine_Saint_Denis,Saint-Denis,6
5366,93290,Seine_Saint_Denis,Tremblay-en-France,6
5367,59491,Nord,Villeneuve-d'Ascq,6
5368,92700,Hauts_de_Seine,Colombes,6
5369,93290,Seine_Saint_Denis,Tremblay-en-France,6
5370,75005,Seine_(Paris),Paris,6
5371,93700,Seine_Saint_Denis,Drancy,6
5372,78100,Yveline,Saint_Germain_en_Laye,6
5373,45000,Loiret,Orleans,6
5374,59100,Nord,Roubaix,6
5375,59223,Nord,Roncq,6
5376,75009,Seine_(Paris),Paris,6
5377,93400,Seine_Saint_Denis,Saint-Denis,6
5378,75013,Seine_(Paris),Paris,6
5379,91940,Essonne,Les_Ulis,6
5380,75008,Seine_(Paris),Paris,6
5381,41100,Loir_et_Cher,Saint_Ouen,6
5382,93700,Seine_Saint_Denis,Drancy,6
5383,45000,Loiret,Orleans,6
5384,93500,Seine_Saint_Denis,Pantin,6
5385,75006,Seine_(Paris),Paris,6
5386,75006,Seine_(Paris),Paris,6
5387,62200,Pas_de_Calais,Boulogne-sur-Mer,6
5388,59223,Nord,Roncq,6
5389,59100,Nord,Roubaix,6
5390,93290,Seine_Saint_Denis,Tremblay-en-France,6
5391,93700,Seine_Saint_Denis,Drancy,6
5392,59140,Nord,Dunkerque,6
5393,59000,Nord,Lille,6
5394,78400,Yveline,Chatou,6
5395,95000,Val_d'Oise,Cergy,6
5396,77127,Seine_et_Marne,Lieusaint,6
5397,91940,Essonne,Les_Ulis,6
5398,92400,Hauts_de_Seine,Courbevoie,6
5399,91940,Essonne,Les_Ulis,6
5400,92310,Hauts_de_Seine,Sèvres,6
5401,78100,Yveline,Saint_Germain_en_Laye,6
5402,80610,Somme,Saint_Ouen,6
5403,75007,Seine_(Paris),Paris,6
5404,78100,Yveline,Saint_Germain_en_Laye,6
5405,78100,Yveline,Saint_Germain_en_Laye,6
5406,45000,Loiret,Orleans,6
5407,77127,Seine_et_Marne,Lieusaint,6
5408,59491,Nord,Villeneuve-d'Ascq,6
5409,75003,Seine_(Paris),Paris,6
5410,92400,Hauts_de_Seine,Courbevoie,6
5411,75010,Seine_(Paris),Paris,6
5412,92100,Hauts_de_Seine,Boulogne-Billancourt,6
5413,45000,Loiret,Orleans,6
5414,91940,Essonne,Les_Ulis,6
5415,75019,Seine_(Paris),Paris,6
5416,59223,Nord,Roncq,6
5417,93700,Seine_Saint_Denis,Drancy,6
5418,78400,Yveline,Chatou,6
5419,93000,Seine_Saint_Denis,Bobigny,6
5420,94310,Val_de_Marne,Orly,6
5421,57000,Moselle,Metz,6
5422,75019,Seine_(Paris),Paris,6
5423,92310,Hauts_de_Seine,Sèvres,6
5424,59491,Nord,Villeneuve-d'Ascq,6
5425,91940,Essonne,Les_Ulis,6
5426,59000,Nord,Lille,6
5427,91370,Essonne,Verrieres_Le_Buisson,6
5428,75012,Seine_(Paris),Paris,6
5429,75007,Seine_(Paris),Paris,6
5430,59100,Nord,Roubaix,6
5431,59140,Nord,Dunkerque,6
5432,75005,Seine_(Paris),Paris,6
5433,92400,Hauts_de_Seine,Courbevoie,6
5434,77127,Seine_et_Marne,Lieusaint,6
5435,59140,Nord,Dunkerque,6
5436,75016,Seine_(Paris),Paris,6
5437,92700,Hauts_de_Seine,Colombes,6
5438,75005,Seine_(Paris),Paris,6
5439,59100,Nord,Roubaix,6
5440,78400,Yveline,Chatou,6
5441,59000,Nord,Lille,6
5442,78400,Yveline,Chatou,6
5443,59140,Nord,Dunkerque,6
5444,94310,Val_de_Marne,Orly,6
5445,93000,Seine_Saint_Denis,Bobigny,6
5446,45000,Loiret,Orleans,6
5447,93290,Seine_Saint_Denis,Tremblay-en-France,6
5448,92700,Hauts_de_Seine,Colombes,6
5449,93700,Seine_Saint_Denis,Drancy,6
5450,91940,Essonne,Les_Ulis,6
5451,91370,Essonne,Verrieres_Le_Buisson,6
5452,59000,Nord,Lille,6
5453,91420,Essonne,Morangis,6
5454,92400,Hauts_de_Seine,Courbevoie,6
5455,93700,Seine_Saint_Denis,Drancy,6
5456,91420,Essonne,Morangis,6
5457,75007,Seine_(Paris),Paris,6
5458,77680,Seine_et_Marne,Roissy_en_Brie,6
5459,62200,Pas_de_Calais,Boulogne-sur-Mer,6
5460,78100,Yveline,Saint_Germain_en_Laye,6
5461,59223,Nord,Roncq,6
5462,93400,Seine_Saint_Denis,Saint-Denis,6
5463,59491,Nord,Villeneuve-d'Ascq,6
5464,95000,Val_d'Oise,Cergy,6
5465,75008,Seine_(Paris),Paris,6
5466,59223,Nord,Roncq,6
5467,59491,Nord,Villeneuve-d'Ascq,6
5468,91370,Essonne,Verrieres_Le_Buisson,6
5469,78100,Yveline,Saint_Germain_en_Laye,6
5470,78400,Yveline,Chatou,6
5471,78100,Yveline,Saint_Germain_en_Laye,6
5472,80610,Somme,Saint_Ouen,6
5473,91370,Essonne,Verrieres_Le_Buisson,6
5474,93000,Seine_Saint_Denis,Bobigny,6
5475,59140,Nord,Dunkerque,6
5476,75002,Seine_(Paris),Paris,6
5477,91940,Essonne,Les_Ulis,6
5478,75002,Seine_(Paris),Paris,6
5479,75017,Seine_(Paris),Paris,6
5480,93500,Seine_Saint_Denis,Pantin,6
5481,92700,Hauts_de_Seine,Colombes,6
5482,75013,Seine_(Paris),Paris,6
5483,93000,Seine_Saint_Denis,Bobigny,6
5484,77127,Seine_et_Marne,Lieusaint,6
5485,92310,Hauts_de_Seine,Sèvres,6
5486,91370,Essonne,Verrieres_Le_Buisson,6
5487,91420,Essonne,Morangis,6
5488,92400,Hauts_de_Seine,Courbevoie,6
5489,78400,Yveline,Chatou,6
5490,31770,Garonne_(Haute),Colomiers,6
5491,59000,Nord,Lille,6
5492,75008,Seine_(Paris),Paris,6
5493,59100,Nord,Roubaix,6
5494,59140,Nord,Dunkerque,6
5495,31770,Garonne_(Haute),Colomiers,6
5496,59170,Nord,Croix,6
5497,93700,Seine_Saint_Denis,Drancy,6
5498,75007,Seine_(Paris),Paris,6
5499,78400,Yveline,Chatou,6
